step,type,value,lr,norm,dt_ms,tokens_per_sec
1657,train,3.6787240505218506,0.0005964993886600437,0.33553722500801086,2341.616153717041,223900.0611469793
1658,train,3.7377781867980957,0.0005964919685640241,0.41095203161239624,2351.1688709259033,222990.36299912073
1659,train,3.6770317554473877,0.0005964845406637189,0.45921003818511963,2369.611978530884,221254.78970824962
1660,train,3.5878310203552246,0.0005964771049593459,0.37494614720344543,2363.320827484131,221843.7691162439
1661,train,3.677510976791382,0.0005964696614511231,0.40294790267944336,2354.7568321228027,222650.59085840159
1662,train,3.6741318702697754,0.000596462210139268,0.3942057192325592,2352.8897762298584,222827.26768446006
1663,train,3.6079373359680176,0.0005964547510239992,0.3776659369468689,2341.083526611328,223951.001337785
1664,train,3.614295482635498,0.000596447284105535,0.36298269033432007,2370.5203533172607,221170.00567673735
1665,train,3.6638879776000977,0.0005964398093840943,0.38174164295196533,2350.693941116333,223035.41555521183
1666,train,3.6405816078186035,0.0005964323268598955,0.379812628030777,2365.1652336120605,221670.77062912504
1667,train,3.7035105228424072,0.000596424836533158,0.3693857491016388,2363.020181655884,221871.9941835646
1668,train,3.6346046924591064,0.0005964173384041013,0.29203301668167114,2350.806474685669,223024.73880590432
1669,train,3.599269151687622,0.0005964098324729447,0.3164757192134857,2361.265182495117,222036.8994921578
1670,train,3.6640453338623047,0.0005964023187399084,0.3147713541984558,2363.5575771331787,221821.54776864912
1671,train,3.6020305156707764,0.0005963947972052121,0.3095844089984894,2350.8918285369873,223016.64144465385
1672,train,3.574955940246582,0.000596387267869076,0.29701584577560425,2369.332790374756,221280.8610634531
1673,train,3.724219560623169,0.000596379730731721,0.32994547486305237,2354.0236949920654,222719.93315758326
1674,train,3.7943859100341797,0.0005963721857933674,0.3807206451892853,2361.51123046875,222013.76526840866
1675,train,3.7698802947998047,0.0005963646330542365,0.3859682083129883,2360.8787059783936,222073.2469958574
1676,train,3.7776801586151123,0.0005963570725145493,0.35984620451927185,2364.084482192993,221772.108378147
1677,train,3.78837251663208,0.0005963495041745274,0.33716246485710144,2359.3151569366455,222220.41784393904
1678,train,3.7831037044525146,0.000596341928034392,0.37234264612197876,2350.6040573120117,223043.944116875
1679,train,3.791459798812866,0.0005963343440943654,0.35775935649871826,2350.8496284484863,223020.64481513418
1680,train,3.78644061088562,0.0005963267523546696,0.37424832582473755,2357.452630996704,222395.9850163933
1681,train,3.767504930496216,0.0005963191528155268,0.36228296160697937,2352.205991744995,222892.04340094997
1682,train,3.734058380126953,0.0005963115454771597,0.37262260913848877,2349.601984024048,223139.0693252981
1683,train,3.717686414718628,0.000596303930339791,0.3661484718322754,2365.0619983673096,221680.44658530538
1684,train,3.7455570697784424,0.0005962963074036438,0.34990695118904114,2371.277093887329,221099.42416746993
1685,train,3.780766725540161,0.0005962886766689411,0.36200135946273804,2349.3590354919434,223162.14426128226
1686,train,3.7995858192443848,0.0005962810381359067,0.41027435660362244,2360.8970642089844,222071.52016416355
1687,train,3.7503273487091064,0.0005962733918047642,0.4537340998649597,2360.9392642974854,222067.55079572354
1688,train,3.760772228240967,0.0005962657376757372,0.40401211380958557,2383.36443901062,219978.10801341062
1689,train,3.795496940612793,0.0005962580757490504,0.35104742646217346,2360.3451251983643,222123.4489833086
1690,train,3.7705719470977783,0.0005962504060249276,0.35705500841140747,2352.017402648926,222909.9152963444
1691,train,3.786606788635254,0.0005962427285035939,0.35666608810424805,2358.020067214966,222342.46743253182
1692,train,3.774719715118408,0.000596235043185274,0.37422558665275574,2361.6037368774414,222005.06876450992
1693,train,3.7545862197875977,0.0005962273500701928,0.4156767725944519,2354.1324138641357,222709.64747451045
1694,train,3.7384033203125,0.0005962196491585757,0.3774714171886444,2350.2037525177,223081.9346783642
1695,train,3.7294037342071533,0.0005962119404506483,0.3068239092826843,2344.249486923218,223648.5506020598
1696,train,3.7358827590942383,0.0005962042239466363,0.3398111164569855,2362.138509750366,221954.80825356318
1697,train,3.72052264213562,0.0005961964996467654,0.31909626722335815,2351.9508838653564,222916.21972068964
1698,train,3.6540186405181885,0.0005961887675512624,0.31962940096855164,2350.0025272369385,223101.03666843366
1699,train,3.68109130859375,0.0005961810276603533,0.304737389087677,2341.665506362915,223895.34225762516
1700,train,3.710653305053711,0.0005961732799742649,0.2883230149745941,2357.2630882263184,222413.86742898155
1701,train,3.666226625442505,0.0005961655244932239,0.3269791305065155,2360.534906387329,222105.59080543078
1702,train,3.7244338989257812,0.0005961577612174577,0.29482683539390564,2359.9348068237305,222162.06925887355
1703,train,3.6647753715515137,0.0005961499901471934,0.3042148947715759,2340.864419937134,223971.9633203192
1704,train,3.69974946975708,0.0005961422112826589,0.3180132210254669,2361.6394996643066,222001.70689663876
1705,train,3.6429262161254883,0.0005961344246240817,0.31340479850769043,2340.982437133789,223960.67210223008
1706,train,3.673771858215332,0.00059612663017169,0.34183499217033386,2370.8126544952393,221142.73728289347
1707,train,3.72255277633667,0.0005961188279257122,0.41934970021247864,2361.815929412842,221985.1231718724
1708,train,3.6667799949645996,0.0005961110178863763,0.41624727845191956,2353.4421920776367,222774.96416309022
1709,train,3.6229305267333984,0.0005961032000539115,0.3821049630641937,2348.3245372772217,223260.4530070144
1710,train,3.569260597229004,0.0005960953744285466,0.32539698481559753,2352.142333984375,222898.0756925073
1711,train,3.5698390007019043,0.0005960875410105106,0.2977491319179535,2347.9578495025635,223295.32027633087
1712,train,3.5853962898254395,0.000596079699800033,0.3087451457977295,2361.9868755340576,221969.0572503523
1713,train,3.5573863983154297,0.0005960718507973437,0.2832663357257843,2359.4675064086914,222206.06919821945
1714,train,3.60172176361084,0.0005960639940026722,0.2866762578487396,2527.2176265716553,207456.60939031703
1715,train,3.5786468982696533,0.0005960561294162487,0.27503708004951477,2349.1146564483643,223185.35988050626
1716,train,3.5596446990966797,0.0005960482570383037,0.2995213568210602,2361.7942333221436,221987.16238820128
1717,train,3.5766348838806152,0.0005960403768690676,0.32712945342063904,2351.938486099243,222917.39477827353
1718,train,3.6120784282684326,0.0005960324889087709,0.3319213092327118,2357.6080799102783,222381.32133477947
1719,train,3.6230292320251465,0.0005960245931576451,0.338937371969223,2351.177215576172,222989.57157575196
1720,train,3.773529529571533,0.000596016689615921,0.3517042398452759,2337.0790481567383,224334.73117373057
1721,train,3.804558753967285,0.0005960087782838305,0.3451085388660431,2378.5436153411865,220423.9588538276
1722,train,3.7934632301330566,0.0005960008591616049,0.35101789236068726,2369.8713779449463,221230.5717851408
1723,train,3.7578916549682617,0.0005959929322494762,0.3446277379989624,2360.538959503174,222105.20944350254
1724,train,3.7737159729003906,0.0005959849975476768,0.3633965253829956,2358.6699962615967,222281.20119854697
1725,train,3.7259583473205566,0.0005959770550564387,0.3600035607814789,2376.9655227661133,220570.30065369967
1726,train,3.752706527709961,0.0005959691047759945,0.33942073583602905,2360.3198528289795,222125.82729904618
1727,train,3.7261905670166016,0.0005959611467065773,0.29552415013313293,2347.208261489868,223366.6303079613
1728,train,3.7640223503112793,0.0005959531808484202,0.3162766695022583,2358.077049255371,222337.09461086465
1729,train,3.7408053874969482,0.0005959452072017563,0.31771937012672424,2365.7443523406982,221616.50707578045
1730,train,3.7539572715759277,0.000595937225766819,0.32815858721733093,2360.140562057495,222142.70134103473
1731,train,3.7105298042297363,0.0005959292365438423,0.3384140133857727,2380.777359008789,220217.14798996647
1732,train,3.728527784347534,0.00059592123953306,0.3154853582382202,2352.325916290283,222880.68008315115
1733,train,3.7260565757751465,0.0005959132347347063,0.3234558701515198,2342.3988819122314,223825.24344956753
1734,train,3.733247756958008,0.0005959052221490156,0.3355180323123932,2369.910955429077,221226.87723728278
1735,train,3.7179698944091797,0.0005958972017762226,0.41809576749801636,2339.7932052612305,224074.50317450808
1736,train,3.7620997428894043,0.0005958891736165622,0.3593134582042694,2374.323844909668,220815.7076483165
1737,train,3.6965184211730957,0.0005958811376702696,0.3849681317806244,2379.1024684906006,220372.18108248597
1738,train,3.682910680770874,0.00059587309393758,0.36529284715652466,2369.65274810791,221250.98304746413
1739,train,3.7501142024993896,0.0005958650424187288,0.2782459557056427,2379.807710647583,220306.87506989084
1740,train,3.6864371299743652,0.0005958569831139521,0.2953827679157257,2358.126640319824,222332.41889370824
1741,train,3.674694061279297,0.0005958489160234857,0.30020177364349365,2350.908041000366,223015.10346483107
1742,train,3.738980770111084,0.0005958408411475661,0.29160428047180176,2353.7678718566895,222744.13984010808
1743,train,3.6795122623443604,0.0005958327584864296,0.3062785863876343,2348.5686779022217,223237.2444259549
1744,train,3.683359146118164,0.000595824668040313,0.3265377879142761,2362.3404502868652,221935.8348354634
1745,train,3.670684814453125,0.000595816569809453,0.36862605810165405,2354.1929721832275,222703.9185805515
1746,train,3.655311107635498,0.0005958084637940869,0.4214974343776703,2360.02516746521,222153.56311776652
1747,train,3.676032543182373,0.0005958003499944521,0.405312180519104,2340.616226196289,223995.71280936344
1748,train,3.6835927963256836,0.0005957922284107863,0.31117284297943115,2368.5107231140137,221357.6636506375
1749,train,3.667415142059326,0.0005957840990433272,0.27737900614738464,2359.959363937378,222159.75749907535
1750,val,3.739138603210449,,,,
1750,hella,0.26000796654052977,,,,
1750,train,3.67059326171875,0.000595775961892313,0.3141660988330841,147544.64602470398,3553.419348826906
1751,train,3.697517156600952,0.0005957678169579818,0.30984655022621155,2323.575496673584,225638.46139304162
1752,train,3.7078912258148193,0.0005957596642405722,0.285648912191391,2297.145128250122,228234.60022283514
1753,train,3.6614649295806885,0.0005957515037403232,0.2688824534416199,2328.218460083008,225188.490250742
1754,train,3.5892257690429688,0.0005957433354574736,0.284332811832428,2319.427251815796,226042.01084106165
1755,train,3.5560572147369385,0.0005957351593922624,0.2584410011768341,2327.744960784912,225234.29706973175
1756,train,3.600994110107422,0.0005957269755449293,0.2739000916481018,2319.9727535247803,225988.86094823264
1757,train,3.5702946186065674,0.0005957187839157141,0.31449609994888306,2327.3978233337402,225267.89135216057
1758,train,3.544304370880127,0.0005957105845048561,0.345370352268219,2332.9460620880127,224732.1567009382
1759,train,3.5582165718078613,0.0005957023773125961,0.3522919714450836,2325.601816177368,225441.86040488273
1760,train,3.5767831802368164,0.0005956941623391743,0.36803925037384033,2346.156120300293,223466.79978521398
1761,train,3.5429134368896484,0.0005956859395848308,0.3480280339717865,2322.8907585144043,225704.9747510754
1762,train,3.577547550201416,0.0005956777090498071,0.3550112843513489,2345.0424671173096,223572.92345519504
1763,train,3.615719795227051,0.0005956694707343437,0.32361042499542236,2346.613883972168,223423.20719270845
1764,train,3.5464272499084473,0.0005956612246386819,0.3150326907634735,2334.867477416992,224547.2195192882
1765,train,3.685763359069824,0.0005956529707630636,0.3326966464519501,2335.344076156616,224501.3937572938
1766,train,3.7596287727355957,0.00059564470910773,0.38967517018318176,2342.9391384124756,223773.63176204657
1767,train,3.736313581466675,0.0005956364396729236,0.3992437422275543,2342.4737453460693,223818.09018847442
1768,train,3.6933400630950928,0.0005956281624588859,0.37297552824020386,2343.991756439209,223673.14157983786
1769,train,3.7057108879089355,0.0005956198774658599,0.34129491448402405,2342.3736095428467,223827.65834794543
1770,train,3.703756332397461,0.0005956115846940881,0.31654098629951477,2354.471445083618,222677.57848359895
1771,train,3.7435951232910156,0.000595603284143813,0.31839558482170105,2329.7271728515625,225042.65997733836
1772,train,3.6587977409362793,0.000595594975815278,0.30572086572647095,2334.920883178711,224542.08353571518
1773,train,3.712160587310791,0.0005955866597087264,0.3085271418094635,2339.301109313965,224121.6395412027
1774,train,3.772158622741699,0.0005955783358244017,0.36836278438568115,2346.0240364074707,223479.38122699552
1775,train,3.7409586906433105,0.0005955700041625476,0.42215263843536377,2339.4768238067627,224104.80611083217
1776,train,3.666412591934204,0.0005955616647234081,0.4137621223926544,2338.1690979003906,224230.14677201735
1777,train,3.7795963287353516,0.0005955533175072277,0.40252685546875,2335.731029510498,224464.20130398133
1778,train,3.6997530460357666,0.0005955449625142505,0.432127445936203,2354.9582958221436,222631.54338237015
1779,train,3.738119125366211,0.0005955365997447211,0.4587521553039551,2338.592290878296,224189.5699583852
1780,train,3.728902578353882,0.0005955282291988848,0.3890226185321808,2354.677200317383,222658.12058201953
1781,train,3.710387706756592,0.0005955198508769866,0.33258119225502014,2348.1218814849854,223279.72160816155
1782,train,3.7560906410217285,0.0005955114647792717,0.31080162525177,2359.546899795532,222198.59246935605
1783,train,3.6937308311462402,0.0005955030709059858,0.2880342900753021,2348.1287956237793,223279.064154027
1784,train,3.7004752159118652,0.0005954946692573748,0.28159797191619873,2348.6831188201904,223226.36706452107
1785,train,3.699093818664551,0.0005954862598336844,0.2701794505119324,2353.0373573303223,222813.29209105278
1786,train,3.6836495399475098,0.0005954778426351614,0.3683071434497833,2337.4693393707275,224297.27362376617
1787,train,3.69919490814209,0.0005954694176620518,0.2977692782878876,2348.625421524048,223231.85093508183
1788,train,3.6729350090026855,0.0005954609849146027,0.32316550612449646,2349.438428878784,223154.6030555925
1789,train,3.6677684783935547,0.000595452544393061,0.3179738223552704,2344.174861907959,223655.67028275106
1790,train,3.602149486541748,0.0005954440960976735,0.295892596244812,2350.529432296753,223051.02535461847
1791,train,3.627441883087158,0.0005954356400286881,0.27118656039237976,2348.956823348999,223200.3563405232
1792,train,3.647341251373291,0.0005954271761863521,0.27921727299690247,2365.1514053344727,221672.0666666398
1793,train,3.6736247539520264,0.0005954187045709137,0.3109511733055115,2356.1782836914062,222516.26866647886
1794,train,3.660445213317871,0.0005954102251826206,0.3312029540538788,2369.889259338379,221228.9025464294
1795,train,3.669954538345337,0.0005954017380217214,0.3496975600719452,2348.672389984131,223227.38677212552
1796,train,3.637633800506592,0.0005953932430884646,0.4064772129058838,2360.5904579162598,222100.36401773794
1797,train,3.6044225692749023,0.0005953847403830988,0.43856483697891235,2346.843957901001,223401.30379563844
1798,train,3.672757387161255,0.0005953762299058733,0.42836931347846985,2350.909948348999,223014.92252742298
1799,train,3.593203544616699,0.0005953677116570372,0.42704689502716064,2356.703042984009,222466.72170294198
1800,train,3.6034250259399414,0.0005953591856368398,0.38172510266304016,2348.8430976867676,223211.16319618764
1801,train,3.5855979919433594,0.000595350651845531,0.2800374925136566,2351.4909744262695,222959.81813322453
1802,train,3.521303176879883,0.0005953421102833606,0.3053378760814667,2369.8952198028564,221228.34613912328
1803,train,3.591024875640869,0.0005953335609505789,0.31108421087265015,2339.909553527832,224063.36142759968
1804,train,3.598029613494873,0.0005953250038474361,0.2945946156978607,2358.5281372070312,222294.5708084118
1805,train,3.533846855163574,0.0005953164389741828,0.3056918680667877,2370.335817337036,221187.22425964673
1806,train,3.598803997039795,0.0005953078663310698,0.30768173933029175,2348.769426345825,223218.1644222431
1807,train,3.588991165161133,0.0005952992859183483,0.2938094735145569,2341.888189315796,223874.0527374091
1808,train,3.575716972351074,0.0005952906977362694,0.3250914514064789,2347.649574279785,223324.64169438137
1809,train,3.5922904014587402,0.0005952821017850848,0.34552016854286194,2358.767032623291,222272.056862231
1810,train,3.482820510864258,0.0005952734980650461,0.2885551154613495,2367.830753326416,221421.23091503093
1811,train,3.623749017715454,0.0005952648865764055,0.28483647108078003,2341.9318199157715,223869.88192459685
1812,train,3.6631650924682617,0.0005952562673194148,0.2832280397415161,2360.61692237854,222097.87408951187
1813,train,3.770120620727539,0.0005952476402943266,0.3108980357646942,2348.926544189453,223203.23353530694
1814,train,3.6580922603607178,0.0005952390055013936,0.3359074890613556,2359.8711490631104,222168.06210294444
1815,train,3.6948866844177246,0.0005952303629408687,0.35024693608283997,2341.7627811431885,223886.04184069237
1816,train,3.7702040672302246,0.0005952217126130048,0.3540976345539093,2366.137742996216,221579.66143429145
1817,train,3.713174343109131,0.0005952130545180555,0.3484926223754883,2363.384485244751,221837.79375436873
1818,train,3.738645553588867,0.000595204388656274,0.36540308594703674,2362.2872829437256,221940.82988359785
1819,train,3.699331283569336,0.0005951957150279145,0.3390607535839081,2342.709541320801,223795.56268183835
1820,train,3.74459171295166,0.0005951870336332308,0.3098936080932617,2361.285924911499,222034.94903720747
1821,train,3.693850040435791,0.000595178344472477,0.4008631706237793,2349.2071628570557,223176.57135114985
1822,train,3.667081117630005,0.0005951696475459077,0.399863600730896,2351.4795303344727,222960.90322564947
1823,train,3.717775821685791,0.0005951609428537777,0.4051044285297394,2349.2510318756104,223172.40383690095
1824,train,3.752561092376709,0.0005951522303963418,0.38304439187049866,2362.8618717193604,221886.85943732146
1825,train,3.6826748847961426,0.0005951435101738552,0.314255028963089,2361.8361949920654,221983.2184432085
1826,train,3.7203309535980225,0.0005951347821865731,0.3141215443611145,2358.9820861816406,222251.79371694053
1827,train,3.7349839210510254,0.0005951260464347513,0.30441850423812866,2350.7895469665527,223026.34477702976
1828,train,3.667715549468994,0.0005951173029186455,0.29976823925971985,2369.8670864105225,221230.9724061798
1829,train,3.7340786457061768,0.000595108551638512,0.28776344656944275,2342.863082885742,223780.8960454599
1830,train,3.6864266395568848,0.0005950997925946069,0.29652678966522217,2351.762056350708,222934.1180942224
1831,train,3.7264230251312256,0.0005950910257871865,0.3340505063533783,2358.8943481445312,222260.0602745929
1832,train,3.748666286468506,0.0005950822512165079,0.35144805908203125,2367.990732192993,221406.27193859732
1833,train,3.7724108695983887,0.000595073468882828,0.31283414363861084,2365.9892082214355,221593.57201553698
1834,train,3.7232398986816406,0.0005950646787864036,0.3370521664619446,2362.166404724121,221952.18717507413
1835,train,3.6570191383361816,0.0005950558809274926,0.3444744050502777,2352.363348007202,222877.1335194238
1836,train,3.6490533351898193,0.0005950470753063525,0.3042648732662201,2351.663589477539,222943.45260347347
1837,train,3.619131565093994,0.0005950382619232411,0.30742281675338745,2371.778726577759,221052.66150038183
1838,train,3.6398322582244873,0.0005950294407784168,0.304607093334198,2352.444648742676,222869.43086215403
1839,train,3.65570068359375,0.0005950206118721373,0.29946786165237427,2340.909481048584,223967.65199359658
1840,train,3.66166353225708,0.0005950117752046619,0.31030088663101196,2353.9395332336426,222727.89619186928
1841,train,3.6350796222686768,0.0005950029307762487,0.33704712986946106,2368.9749240875244,221314.28858494307
1842,train,3.7061069011688232,0.0005949940785871573,0.31828418374061584,2360.9445095062256,222067.0574378095
1843,train,3.6793107986450195,0.0005949852186376465,0.3029635548591614,2371.7966079711914,221050.99494533392
1844,train,3.6414794921875,0.000594976350927976,0.3127942979335785,2350.292682647705,223073.49372732895
1845,train,3.648249387741089,0.0005949674754584056,0.2817828357219696,2374.0768432617188,220838.68156503575
1846,train,3.545869827270508,0.0005949585922291948,0.2657064199447632,2363.037109375,221870.40479388367
1847,train,3.5227243900299072,0.0005949497012406042,0.26552093029022217,2371.8693256378174,221044.2178803481
1848,train,3.5432794094085693,0.0005949408024928937,0.2863955795764923,2349.783420562744,223121.83983085534
1849,train,3.545747995376587,0.0005949318959863246,0.30832791328430176,2360.377550125122,222120.39763393268
1850,train,3.506925582885742,0.000594922981721157,0.36149439215660095,2365.1463985443115,221672.53592533898
1851,train,3.516974925994873,0.0005949140596976524,0.3876084089279175,2341.3681983947754,223923.77258709157
1852,train,3.573920249938965,0.0005949051299160718,0.3835586607456207,2371.0663318634033,221119.07750297562
1853,train,3.626154661178589,0.000594896192376677,0.40024587512016296,2339.94722366333,224059.75429616534
1854,train,3.5070412158966064,0.0005948872470797296,0.39594003558158875,2350.0185012817383,223099.52015869017
1855,train,3.5093283653259277,0.0005948782940254913,0.36388635635375977,2358.3102226257324,222315.11145987402
1856,train,3.550464630126953,0.0005948693332142249,0.325184166431427,2361.103057861328,222052.14560811958
1857,train,3.640249729156494,0.0005948603646461924,0.28441935777664185,2358.656644821167,222282.45944621222
1858,train,3.6560282707214355,0.0005948513883216565,0.30997592210769653,2358.181953430176,222327.20390272627
1859,train,3.6823835372924805,0.0005948424042408799,0.3100009262561798,2349.3120670318604,223166.60581511832
1860,train,3.6926774978637695,0.0005948334124041262,0.35827314853668213,2358.396053314209,222307.02059699773
1861,train,3.698890209197998,0.0005948244128116582,0.419374942779541,2354.38871383667,222685.4031871524
1862,train,3.7059686183929443,0.0005948154054637397,0.34749701619148254,2371.4518547058105,221083.1305554969
1863,train,3.6856865882873535,0.0005948063903606347,0.31142017245292664,2349.1086959838867,223185.9261754639
1864,train,3.7279365062713623,0.0005947973675026067,0.3174295127391815,2360.647678375244,222094.98045928232
1865,train,3.6602609157562256,0.0005947883368899204,0.32856932282447815,2342.243432998657,223840.09817834361
1866,train,3.760049343109131,0.0005947792985228398,0.344881534576416,2363.6293411254883,221814.81287178048
1867,train,3.703794479370117,0.0005947702524016301,0.32474493980407715,2361.462354660034,222018.36034581997
1868,train,3.7224059104919434,0.000594761198526556,0.32186010479927063,2372.0991611480713,221022.80064306
1869,train,3.72849440574646,0.0005947521368978826,0.2873426377773285,2359.218120574951,222229.5579317731
1870,train,3.7031188011169434,0.0005947430675158753,0.3063929080963135,2359.37237739563,222215.02846393845
1871,train,3.7254819869995117,0.0005947339903807996,0.30289652943611145,2356.9562435150146,222442.82279000233
1872,train,3.6717936992645264,0.0005947249054929216,0.30813324451446533,2349.77388381958,223122.74538849024
1873,train,3.71085524559021,0.0005947158128525071,0.310428261756897,2371.3057041168213,221096.75656318126
1874,train,3.7507457733154297,0.0005947067124598224,0.3660247027873993,2351.757764816284,222934.52490884264
1875,train,3.670680522918701,0.0005946976043151341,0.33961379528045654,2348.6170768737793,223232.64407915933
1876,train,3.7403125762939453,0.0005946884884187088,0.3418124318122864,2359.9460124969482,222161.01437222093
1877,train,3.694573402404785,0.0005946793647708137,0.33302250504493713,2350.6369590759277,223040.8221804297
1878,train,3.6582884788513184,0.0005946702333717159,0.3279878497123718,2377.840995788574,220489.09112450053
1879,train,3.6884336471557617,0.0005946610942216826,0.31394070386886597,2363.2712364196777,221848.42430286962
1880,train,3.728128671646118,0.0005946519473209817,0.30337807536125183,2339.63942527771,224089.23115909973
1881,train,3.6299026012420654,0.000594642792669881,0.33666449785232544,2362.785577774048,221894.02412635577
1882,train,3.650859832763672,0.0005946336302686485,0.38996800780296326,2349.7915267944336,223121.07011264501
1883,train,3.7100751399993896,0.0005946244601175525,0.4256390929222107,2379.78458404541,220309.01599873367
1884,train,3.6669106483459473,0.000594615282216862,0.44602540135383606,2377.1424293518066,220553.8858447626
1885,train,3.677706241607666,0.0005946060965668451,0.43419793248176575,2349.5798110961914,223141.17508329908
1886,train,3.5986759662628174,0.0005945969031677712,0.3220604360103607,2349.8921394348145,223111.51699332864
1887,train,3.6008107662200928,0.0005945877020199096,0.3121725022792816,2351.562261581421,222953.0591494598
1888,train,3.634212017059326,0.0005945784931235295,0.30537816882133484,2368.1583404541016,221390.60173631218
1889,train,3.5780091285705566,0.0005945692764789006,0.3034766614437103,2348.338842391968,223259.09299612464
1890,train,3.786158800125122,0.000594560052086293,0.30155763030052185,2353.84202003479,222737.12319582558
1891,train,3.6242127418518066,0.0005945508199459769,0.3402782082557678,2354.1526794433594,222707.7302921441
1892,train,3.6350209712982178,0.0005945415800582225,0.2963961958885193,2337.939739227295,224252.1444001293
1893,train,3.584477186203003,0.0005945323324233003,0.2731902599334717,2372.951030731201,220943.4553052896
1894,train,3.561530351638794,0.0005945230770414811,0.28344669938087463,2347.5887775421143,223330.425249741
1895,train,3.7053494453430176,0.0005945138139130362,0.3370193839073181,2358.9632511138916,222253.56827938443
1896,train,3.566544771194458,0.0005945045430382368,0.3610154688358307,2361.8054389953613,221986.10916190277
1897,train,3.500091314315796,0.0005944952644173543,0.42578721046447754,2351.633310317993,222946.32317872066
1898,train,3.5500874519348145,0.0005944859780506605,0.3821682035923004,2362.0574474334717,221962.4254141968
1899,train,3.553006172180176,0.0005944766839384274,0.32393208146095276,2353.4469604492188,222774.5127937472
1900,train,3.537565231323242,0.000594467382080927,0.3068307042121887,2354.02250289917,222720.04594446177
1901,train,3.5374107360839844,0.0005944580724784319,0.34531229734420776,2349.7180938720703,223128.04304793538
1902,train,3.5446271896362305,0.0005944487551312145,0.34277045726776123,2362.7607822418213,221896.35274991658
1903,train,3.506622314453125,0.000594439430039548,0.2897985279560089,2360.178232192993,222139.15578437073
1904,train,3.6173019409179688,0.0005944300972037051,0.2879219055175781,2527.1127223968506,207465.2212200241
1905,train,3.6997833251953125,0.0005944207566239595,0.3185001611709595,2350.823402404785,223023.13285790727
1906,train,3.689441680908203,0.0005944114083005845,0.33379921317100525,2361.851692199707,221981.76190804984
1907,train,3.659944534301758,0.0005944020522338539,0.346030056476593,2362.8897666931152,221884.23996340108
1908,train,3.7165639400482178,0.0005943926884240417,0.35417383909225464,2339.7321701049805,224080.34846846422
1909,train,3.7111635208129883,0.0005943833168714221,0.33545824885368347,2372.8654384613037,220951.42501632
1910,train,3.718090057373047,0.0005943739375762697,0.3245486617088318,2340.3103351593018,224024.99024314756
1911,train,3.7293496131896973,0.0005943645505388591,0.29973694682121277,2376.2025833129883,220641.12028235343
1912,train,3.6751480102539062,0.000594355155759465,0.2996254563331604,2358.865737915039,222262.75602417675
1913,train,3.663146495819092,0.0005943457532383628,0.305165559053421,2373.9285469055176,220852.47708210262
1914,train,3.7150063514709473,0.0005943363429758276,0.32978883385658264,2360.6810569763184,222091.84017070694
1915,train,3.6526079177856445,0.0005943269249721354,0.34546175599098206,2356.5709590911865,222479.1907824376
1916,train,3.6326045989990234,0.0005943174992275617,0.34667181968688965,2350.231170654297,223079.33217226452
1917,train,3.663886547088623,0.0005943080657423824,0.3099554777145386,2344.2165851593018,223651.68957473777
1918,train,3.718278408050537,0.000594298624516874,0.33803263306617737,2356.3437461853027,222500.6435706898
1919,train,3.6813151836395264,0.0005942891755513131,0.3511737287044525,2347.8684425354004,223303.82337514422
1920,train,3.6977851390838623,0.0005942797188459759,0.3163187801837921,2373.9442825317383,220851.01316736173
1921,train,3.682150363922119,0.00059427025440114,0.30456992983818054,2357.5172424316406,222389.88990775216
1922,train,3.708998680114746,0.000594260782217082,0.33256760239601135,2369.0025806427,221311.70488542184
1923,train,3.6658835411071777,0.0005942513022940796,0.3158659040927887,2358.8080406188965,222268.19265142025
1924,train,3.642944812774658,0.0005942418146324105,0.2803645133972168,2352.1335124969482,222898.9116538002
1925,train,3.6845996379852295,0.0005942323192323525,0.3059907555580139,2351.4745235443115,222961.37795690657
1926,train,3.669802665710449,0.0005942228160941833,0.3091788589954376,2352.496385574341,222864.5294483629
1927,train,3.6332435607910156,0.0005942133052181816,0.30655205249786377,2371.3552951812744,221092.13286823037
1928,train,3.6497464179992676,0.000594203786604626,0.2903745472431183,2363.4274005889893,221833.7656021684
1929,train,3.6084864139556885,0.0005941942602537948,0.3157193660736084,2372.889280319214,220949.20498333152
1930,train,3.6433420181274414,0.0005941847261659674,0.3140265643596649,2350.7072925567627,223034.14876879656
1931,train,3.651052713394165,0.0005941751843414229,0.2816063165664673,2349.0054607391357,223195.7348600748
1932,train,3.628594398498535,0.0005941656347804407,0.2838526666164398,2351.515054702759,222957.5349524063
1933,train,3.623279571533203,0.0005941560774833004,0.28599104285240173,2338.094711303711,224237.2806650161
1934,train,3.6546692848205566,0.0005941465124502819,0.2864793539047241,2341.0749435424805,223951.82240798112
1935,train,3.632175922393799,0.0005941369396816657,0.25737708806991577,2350.209951400757,223081.3462803684
1936,train,3.6767654418945312,0.0005941273591777315,0.2826533019542694,2349.0240573883057,223193.9678740091
1937,train,3.6187169551849365,0.0005941177709387602,0.3098727762699127,2353.0964851379395,222807.6933144822
1938,train,3.59932017326355,0.0005941081749650326,0.3388969898223877,2341.1359786987305,223945.9838174005
1939,train,3.6154556274414062,0.0005940985712568298,0.3574637174606323,2350.9700298309326,223009.2231493498
1940,train,3.5178396701812744,0.0005940889598144328,0.3237279951572418,2360.6958389282227,222090.44949985234
1941,train,3.547847270965576,0.0005940793406381231,0.3017624020576477,2374.0437030792236,220841.76433651109
